epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,5711.44,0.00976,0.57937,1.04981,0.83325,0.79504,0.8516,0.7641,0.00771,0.64734,1.0153,0.00656416,0.00656416,0.00656416
176,5741.33,0.00984,0.58636,1.05055,0.8364,0.7928,0.85169,0.76402,0.00771,0.64702,1.01553,0.00654442,0.00654442,0.00654442
177,5771.3,0.00986,0.58518,1.05302,0.82625,0.80234,0.85221,0.76402,0.00771,0.64688,1.01562,0.00652467,0.00652467,0.00652467
178,5800.97,0.00971,0.57094,1.04824,0.83425,0.79496,0.85184,0.76377,0.0077,0.64754,1.01555,0.00650492,0.00650492,0.00650492
179,5830.81,0.00966,0.57037,1.04343,0.83764,0.79264,0.85163,0.76386,0.0077,0.64751,1.01573,0.00648518,0.00648518,0.00648518
180,5860.7,0.00981,0.57787,1.04645,0.83645,0.79419,0.85183,0.76413,0.0077,0.64769,1.01588,0.00646543,0.00646543,0.00646543
181,5890.65,0.00966,0.57247,1.04403,0.83486,0.79446,0.85165,0.76375,0.0077,0.6482,1.01594,0.00644568,0.00644568,0.00644568
182,5924.06,0.00976,0.57181,1.04542,0.83991,0.78901,0.85125,0.7632,0.0077,0.64876,1.01608,0.00642594,0.00642594,0.00642594
183,5965.54,0.0098,0.57042,1.04824,0.83093,0.79465,0.85086,0.76279,0.00771,0.64914,1.01612,0.00640619,0.00640619,0.00640619
184,5996.7,0.00976,0.56386,1.04871,0.83273,0.79343,0.85092,0.76317,0.00771,0.64957,1.01636,0.00638645,0.00638645,0.00638645
185,6026.41,0.00976,0.56578,1.04936,0.83381,0.79276,0.85063,0.76263,0.00771,0.65018,1.0166,0.0063667,0.0063667,0.0063667
186,6056.18,0.00973,0.57385,1.04648,0.83569,0.79175,0.85051,0.76262,0.00771,0.65042,1.01686,0.00634695,0.00634695,0.00634695
187,6086.07,0.00972,0.56702,1.04806,0.83789,0.78877,0.85056,0.76258,0.00771,0.65008,1.01705,0.00632721,0.00632721,0.00632721
188,6116.15,0.00974,0.56965,1.04693,0.83447,0.79003,0.85036,0.76262,0.00771,0.65052,1.01732,0.00630746,0.00630746,0.00630746
189,6155.35,0.00967,0.57522,1.04816,0.83862,0.78683,0.85053,0.76274,0.00771,0.65144,1.01748,0.00628771,0.00628771,0.00628771
190,6191.58,0.00966,0.56059,1.04611,0.81466,0.80851,0.85,0.76212,0.00771,0.65142,1.01759,0.00626797,0.00626797,0.00626797
191,6221.41,0.00974,0.56798,1.05016,0.81547,0.80687,0.84992,0.7624,0.00771,0.65177,1.0175,0.00624822,0.00624822,0.00624822
192,6250.92,0.00973,0.57101,1.04657,0.81952,0.80396,0.84973,0.76202,0.0077,0.65194,1.01739,0.00622848,0.00622848,0.00622848
193,6280.56,0.00964,0.56314,1.04103,0.82575,0.79745,0.84953,0.76177,0.0077,0.65194,1.01728,0.00620873,0.00620873,0.00620873
194,6310.42,0.00953,0.56212,1.04122,0.82606,0.79777,0.84962,0.76177,0.0077,0.65226,1.01735,0.00618898,0.00618898,0.00618898
195,6348.13,0.00961,0.55263,1.04438,0.82223,0.80139,0.84941,0.76118,0.0077,0.65201,1.01747,0.00616924,0.00616924,0.00616924
196,6383.74,0.00962,0.55305,1.04614,0.82393,0.79951,0.84962,0.7614,0.0077,0.65214,1.01756,0.00614949,0.00614949,0.00614949
197,6413.36,0.00964,0.55343,1.04444,0.82627,0.79821,0.84918,0.76112,0.0077,0.65289,1.01769,0.00612974,0.00612974,0.00612974
198,6443.09,0.0096,0.55535,1.0451,0.82373,0.80089,0.84937,0.76109,0.0077,0.65275,1.0179,0.00611,0.00611,0.00611
199,6472.83,0.00964,0.5527,1.04324,0.82381,0.80168,0.84904,0.76073,0.0077,0.65305,1.01806,0.00609025,0.00609025,0.00609025
200,6511.24,0.00954,0.54474,1.04549,0.83057,0.79462,0.84842,0.76051,0.0077,0.6527,1.01829,0.00607051,0.00607051,0.00607051
201,6548.19,0.0096,0.55262,1.04276,0.83043,0.79502,0.84843,0.76053,0.0077,0.65271,1.0184,0.00605076,0.00605076,0.00605076
202,6584.98,0.00965,0.55134,1.046,0.82926,0.79608,0.84818,0.75988,0.0077,0.6522,1.01868,0.00603101,0.00603101,0.00603101
203,6615.04,0.00952,0.53981,1.03886,0.83114,0.79445,0.84811,0.76003,0.0077,0.65228,1.01869,0.00601127,0.00601127,0.00601127
204,6644.9,0.0096,0.54966,1.04308,0.83199,0.79286,0.84797,0.75997,0.0077,0.65199,1.01879,0.00599152,0.00599152,0.00599152
205,6674.95,0.00968,0.54941,1.04308,0.83114,0.79284,0.84804,0.76046,0.0077,0.65183,1.01894,0.00597178,0.00597178,0.00597178
206,6705.44,0.00951,0.53882,1.04184,0.83043,0.79231,0.84753,0.76004,0.0077,0.65188,1.0191,0.00595203,0.00595203,0.00595203
207,6735.7,0.00953,0.54107,1.03892,0.83305,0.78959,0.84745,0.75956,0.0077,0.65171,1.01925,0.00593228,0.00593228,0.00593228
208,6765.64,0.00949,0.54673,1.0423,0.8296,0.79347,0.84788,0.75985,0.00771,0.652,1.0194,0.00591254,0.00591254,0.00591254
209,6795.48,0.00951,0.54379,1.04036,0.83149,0.79102,0.84744,0.7593,0.0077,0.65192,1.01943,0.00589279,0.00589279,0.00589279
210,6825.37,0.00956,0.54089,1.04091,0.83097,0.792,0.84733,0.75989,0.0077,0.65218,1.01953,0.00587304,0.00587304,0.00587304
211,6855.31,0.00957,0.54345,1.04481,0.83218,0.7912,0.84702,0.75933,0.0077,0.65241,1.01959,0.0058533,0.0058533,0.0058533
212,6885.18,0.00951,0.53646,1.04188,0.83762,0.78747,0.84676,0.75901,0.0077,0.65281,1.01956,0.00583355,0.00583355,0.00583355
213,6914.99,0.00946,0.54437,1.04,0.83435,0.79088,0.84718,0.75941,0.0077,0.65307,1.01973,0.00581381,0.00581381,0.00581381
214,6944.64,0.00945,0.53407,1.04014,0.83839,0.78935,0.84727,0.7595,0.0077,0.65307,1.01974,0.00579406,0.00579406,0.00579406
215,6974.48,0.00941,0.52534,1.03543,0.83859,0.78967,0.84714,0.75947,0.0077,0.65287,1.02,0.00577431,0.00577431,0.00577431
216,7004.26,0.00952,0.53417,1.04009,0.83932,0.78992,0.84723,0.75928,0.0077,0.65259,1.01989,0.00575457,0.00575457,0.00575457
217,7034.21,0.00941,0.52409,1.03613,0.84107,0.78891,0.84708,0.75931,0.0077,0.65287,1.02048,0.00573482,0.00573482,0.00573482
218,7064.37,0.00939,0.52596,1.0386,0.84112,0.78933,0.84683,0.7587,0.0077,0.653,1.02051,0.00571507,0.00571507,0.00571507
219,7094.21,0.0095,0.53767,1.04156,0.84011,0.78995,0.84639,0.75869,0.0077,0.6533,1.02059,0.00569533,0.00569533,0.00569533
220,7124.02,0.00942,0.52297,1.03635,0.83884,0.79073,0.84614,0.75793,0.0077,0.65343,1.0206,0.00567558,0.00567558,0.00567558
221,7153.85,0.00949,0.53476,1.03873,0.83845,0.79127,0.84606,0.75805,0.0077,0.65361,1.02054,0.00565584,0.00565584,0.00565584
222,7183.8,0.0094,0.53345,1.03625,0.84049,0.78938,0.84572,0.75793,0.0077,0.6535,1.02068,0.00563609,0.00563609,0.00563609
223,7213.8,0.00945,0.53015,1.03904,0.84197,0.78758,0.84603,0.75777,0.0077,0.65368,1.02075,0.00561634,0.00561634,0.00561634
224,7243.67,0.00926,0.51349,1.02856,0.8414,0.78739,0.84576,0.75731,0.0077,0.65409,1.02081,0.0055966,0.0055966,0.0055966
225,7273.72,0.00947,0.52856,1.03991,0.8426,0.7866,0.84555,0.75699,0.0077,0.65455,1.02086,0.00557685,0.00557685,0.00557685
226,7304.16,0.00933,0.51982,1.03448,0.84285,0.78697,0.84527,0.75752,0.0077,0.65439,1.02087,0.0055571,0.0055571,0.0055571
227,7334.1,0.0093,0.52589,1.03158,0.84258,0.78687,0.8452,0.75709,0.0077,0.65513,1.02086,0.00553736,0.00553736,0.00553736
228,7364.08,0.00935,0.50968,1.03597,0.8462,0.78462,0.84471,0.75685,0.0077,0.65533,1.02089,0.00551761,0.00551761,0.00551761
229,7393.89,0.00936,0.52171,1.03594,0.84628,0.78474,0.84471,0.75689,0.0077,0.65582,1.02094,0.00549787,0.00549787,0.00549787
230,7423.91,0.00932,0.52256,1.03422,0.84575,0.78483,0.84472,0.75691,0.0077,0.65621,1.02105,0.00547812,0.00547812,0.00547812
231,7453.75,0.00943,0.52373,1.03786,0.84577,0.78514,0.845,0.75684,0.0077,0.6567,1.0212,0.00545837,0.00545837,0.00545837
232,7483.81,0.00932,0.51422,1.03566,0.84541,0.78569,0.8449,0.75674,0.0077,0.65726,1.02123,0.00543863,0.00543863,0.00543863
233,7513.7,0.00943,0.51615,1.03485,0.84502,0.78625,0.84465,0.75661,0.0077,0.65758,1.0212,0.00541888,0.00541888,0.00541888
234,7543.69,0.00933,0.52157,1.03368,0.84403,0.78638,0.84441,0.75647,0.0077,0.65751,1.02118,0.00539914,0.00539914,0.00539914
235,7573.72,0.00927,0.52024,1.0323,0.84338,0.78688,0.84428,0.75643,0.0077,0.65726,1.02122,0.00537939,0.00537939,0.00537939
236,7603.65,0.00922,0.51053,1.03196,0.84315,0.78706,0.84396,0.75579,0.0077,0.65779,1.02115,0.00535964,0.00535964,0.00535964
237,7633.44,0.00937,0.51865,1.0344,0.84238,0.78807,0.84395,0.75596,0.0077,0.6581,1.02126,0.0053399,0.0053399,0.0053399
238,7663.54,0.00923,0.51133,1.03309,0.84286,0.7875,0.84424,0.75615,0.0077,0.65864,1.02125,0.00532015,0.00532015,0.00532015
239,7693.39,0.00941,0.51705,1.03567,0.84257,0.78661,0.84374,0.75579,0.0077,0.65909,1.02137,0.0053004,0.0053004,0.0053004
240,7723.38,0.00933,0.51627,1.03425,0.84088,0.78721,0.84362,0.7558,0.0077,0.65918,1.02155,0.00528066,0.00528066,0.00528066
241,7753.27,0.00926,0.5106,1.03375,0.83988,0.78721,0.84328,0.75564,0.00771,0.65932,1.02164,0.00526091,0.00526091,0.00526091
242,7783.23,0.00931,0.51475,1.03312,0.83912,0.7877,0.84355,0.75599,0.00771,0.65819,1.02189,0.00524117,0.00524117,0.00524117
243,7813.42,0.00932,0.51299,1.03542,0.83832,0.78777,0.84327,0.75583,0.00771,0.65702,1.02223,0.00522142,0.00522142,0.00522142
244,7843.26,0.00923,0.5067,1.03125,0.84316,0.78379,0.84309,0.7557,0.00771,0.65709,1.02219,0.00520167,0.00520167,0.00520167
245,7873.02,0.00932,0.51613,1.0329,0.83392,0.78995,0.84336,0.7558,0.00771,0.65753,1.02238,0.00518193,0.00518193,0.00518193
246,7903.05,0.00924,0.50476,1.02781,0.83344,0.7905,0.84349,0.75558,0.00771,0.6576,1.02253,0.00516218,0.00516218,0.00516218
247,7933.4,0.00919,0.50853,1.03106,0.83429,0.79091,0.84341,0.75554,0.00771,0.65741,1.0226,0.00514243,0.00514243,0.00514243
248,7963.51,0.00925,0.51387,1.03049,0.83708,0.78927,0.84336,0.75581,0.00771,0.65791,1.02275,0.00512269,0.00512269,0.00512269
249,7993.6,0.00927,0.50411,1.03262,0.83799,0.78848,0.84313,0.75522,0.00772,0.65859,1.0228,0.00510294,0.00510294,0.00510294
250,8023.64,0.00928,0.50821,1.03274,0.83805,0.78731,0.84292,0.75495,0.00772,0.65915,1.0228,0.0050832,0.0050832,0.0050832
251,8053.76,0.00925,0.50904,1.03259,0.83408,0.78972,0.84314,0.75513,0.00772,0.65907,1.02305,0.00506345,0.00506345,0.00506345
252,8083.73,0.00923,0.50291,1.03101,0.83475,0.78941,0.84297,0.75483,0.00772,0.65947,1.02306,0.0050437,0.0050437,0.0050437
253,8117.36,0.00907,0.49465,1.02769,0.83259,0.79031,0.84283,0.75487,0.00772,0.65982,1.02314,0.00502396,0.00502396,0.00502396
254,8158,0.00913,0.49173,1.03017,0.83302,0.78894,0.84288,0.75519,0.00772,0.66044,1.02338,0.00500421,0.00500421,0.00500421
255,8188.76,0.00916,0.50546,1.02914,0.83552,0.78727,0.84257,0.75491,0.00772,0.66034,1.02351,0.00498447,0.00498447,0.00498447
256,8218.6,0.00916,0.49681,1.02569,0.83206,0.78966,0.84259,0.75509,0.00772,0.66039,1.02365,0.00496472,0.00496472,0.00496472
257,8248.72,0.00907,0.49532,1.02975,0.83326,0.78934,0.84258,0.75562,0.00772,0.66054,1.02393,0.00494497,0.00494497,0.00494497
258,8278.6,0.00913,0.49534,1.02988,0.83373,0.78918,0.8422,0.75525,0.00772,0.66054,1.0241,0.00492523,0.00492523,0.00492523
259,8308.62,0.00916,0.49664,1.0298,0.83223,0.79099,0.84253,0.75575,0.00772,0.66068,1.02419,0.00490548,0.00490548,0.00490548
260,8338.64,0.00908,0.49145,1.0286,0.83372,0.78911,0.84238,0.75554,0.00772,0.66124,1.02433,0.00488573,0.00488573,0.00488573
261,8368.79,0.00914,0.49203,1.03114,0.83404,0.78855,0.84213,0.7555,0.00773,0.66224,1.02454,0.00486599,0.00486599,0.00486599
262,8398.7,0.00907,0.48644,1.02673,0.8344,0.7874,0.84202,0.75544,0.00773,0.66227,1.0246,0.00484624,0.00484624,0.00484624
263,8428.78,0.00906,0.48835,1.02675,0.83334,0.7873,0.84173,0.75511,0.00773,0.66314,1.02488,0.0048265,0.0048265,0.0048265
264,8458.67,0.00911,0.49086,1.03122,0.83264,0.78753,0.84107,0.75431,0.00773,0.66331,1.02502,0.00480675,0.00480675,0.00480675
